trial,state,value,seconds,elapsed_s,running_best,model,strategy
13,,0.40191833386049103,5.094784,68.823459,0.4076939256521907,Extra Trees,FLAML
14,,0.397566659479996,5.094496,73.917955,0.4076939256521907,Extra Trees,FLAML
15,,0.4045787402262003,8.015263,81.93321800000001,0.4076939256521907,Extra Trees,FLAML
16,,0.40352672933411204,3.271702,85.20492000000002,0.4076939256521907,Extra Trees,FLAML
17,,0.4044426290958924,4.607598,89.81251800000001,0.4076939256521907,Extra Trees,FLAML
18,,0.4045508215492091,6.85106,96.66357800000002,0.4076939256521907,Extra Trees,FLAML
19,,0.4056011504022878,4.875574,101.53915200000002,0.4076939256521907,Extra Trees,FLAML
20,,0.40887162892676526,3.532706,105.07185800000002,0.40887162892676526,Extra Trees,FLAML
21,,0.4083646321475709,3.687128,108.75898600000002,0.40887162892676526,Extra Trees,FLAML
22,,0.40846368825722773,3.637698,112.39668400000002,0.40887162892676526,Extra Trees,FLAML
23,,0.40404305260657486,9.291768,121.68845200000003,0.40887162892676526,Extra Trees,FLAML
24,,0.4009951165543721,2.790562,124.47901400000002,0.40887162892676526,Extra Trees,FLAML
25,,0.4045255876516361,4.42564,128.90465400000002,0.40887162892676526,Extra Trees,FLAML
26,,0.4070661540643982,4.681607,133.58626100000004,0.40887162892676526,Extra Trees,FLAML
27,,0.4047317648425319,3.053268,136.63952900000004,0.40887162892676526,Extra Trees,FLAML
28,,0.40887162892676526,3.444066,140.08359500000003,0.40887162892676526,Extra Trees,FLAML
29,,0.40891641822121616,4.2844809999999995,144.36807600000003,0.40891641822121616,Extra Trees,FLAML
30,,0.40877729241745175,3.970679,148.33875500000002,0.40891641822121616,Extra Trees,FLAML
31,,0.4083599096291652,4.714584,153.05333900000002,0.40891641822121616,Extra Trees,FLAML
32,,0.40691935342675967,5.20522,158.25855900000002,0.40891641822121616,Extra Trees,FLAML
33,,0.4041443869928764,3.380966,161.63952500000002,0.40891641822121616,Extra Trees,FLAML
34,,0.40794108896125786,4.659305,166.29883,0.40891641822121616,Extra Trees,FLAML
35,,0.4042521003553299,3.875754,170.174584,0.40891641822121616,Extra Trees,FLAML
36,,0.40840030314741965,5.03666,175.21124400000002,0.40891641822121616,Extra Trees,FLAML
37,,0.40708426574663764,3.563707,178.77495100000002,0.40891641822121616,Extra Trees,FLAML
38,,0.40371158059220297,4.007657,182.782608,0.40891641822121616,Extra Trees,FLAML
39,,0.406263277109838,4.629621,187.41222900000002,0.40891641822121616,Extra Trees,FLAML
40,,0.4074544584945965,5.46212,192.87434900000002,0.40891641822121616,Extra Trees,FLAML
41,,0.40444432612458714,3.185791,196.06014000000002,0.40891641822121616,Extra Trees,FLAML
42,,0.40855823581674006,5.094205,201.154345,0.40891641822121616,Extra Trees,FLAML
43,,0.40708426574663764,3.714905,204.86925,0.40891641822121616,Extra Trees,FLAML
44,,0.4034560161448905,4.129791,208.999041,0.40891641822121616,Extra Trees,FLAML
45,,0.4083625561691046,4.484373,213.483414,0.40891641822121616,Extra Trees,FLAML
46,,0.4054091769346068,3.858924,217.342338,0.40891641822121616,Extra Trees,FLAML
47,,0.40741222723348014,4.609415,221.95175300000002,0.40891641822121616,Extra Trees,FLAML
48,,0.4050525571625414,3.566142,225.51789500000004,0.40891641822121616,Extra Trees,FLAML
49,,0.4076476866733812,5.074761,230.59265600000003,0.40891641822121616,Extra Trees,FLAML
50,,0.4082336066787419,4.594029,235.18668500000004,0.40891641822121616,Extra Trees,FLAML
51,,0.40836924901014066,3.7855119999999998,238.97219700000005,0.40891641822121616,Extra Trees,FLAML
52,,0.40816312011547407,4.179987,243.15218400000006,0.40891641822121616,Extra Trees,FLAML
53,,0.40854444523634686,4.429057,247.58124100000006,0.40891641822121616,Extra Trees,FLAML
54,,0.4084853787223692,4.8528210000000005,252.43406200000007,0.40891641822121616,Extra Trees,FLAML
55,,0.4084234420675839,3.643827,256.0778890000001,0.40891641822121616,Extra Trees,FLAML
56,,0.4082147778076582,4.371629,260.44951800000007,0.40891641822121616,Extra Trees,FLAML
57,,0.4087067011082273,4.185686,264.63520400000004,0.40891641822121616,Extra Trees,FLAML
58,,0.4084566292518903,4.597666,269.23287000000005,0.40891641822121616,Extra Trees,FLAML
59,,0.4039089546303643,3.79419,273.02706000000006,0.40891641822121616,Extra Trees,FLAML
60,,0.4089002495812087,5.087688,278.1147480000001,0.40891641822121616,Extra Trees,FLAML
61,,0.4086489583122627,3.572235,281.68698300000005,0.40891641822121616,Extra Trees,FLAML
62,,0.408374161347312,4.871802,286.55878500000006,0.40891641822121616,Extra Trees,FLAML
63,,0.40378147237587253,3.733276,290.29206100000005,0.40891641822121616,Extra Trees,FLAML
64,,0.40782830920763374,4.578219,294.87028000000004,0.40891641822121616,Extra Trees,FLAML
65,,0.4087154222499077,4.112128,298.982408,0.40891641822121616,Extra Trees,FLAML
66,,0.4087564474517753,4.24005,303.222458,0.40891641822121616,Extra Trees,FLAML
0,,0.41205247347942403,3.517417,3.517417,0.41205247347942403,CatBoost,FLAML
1,,0.41995577828233577,5.829983,9.3474,0.41995577828233577,CatBoost,FLAML
2,,0.41376402461437517,3.679026,13.026426,0.41995577828233577,CatBoost,FLAML
3,,0.4199862565193329,4.898691,17.925117,0.4199862565193329,CatBoost,FLAML
4,,0.419841886578598,5.789295,23.714412,0.4199862565193329,CatBoost,FLAML
5,,0.4178297608009225,4.963388,28.677799999999998,0.4199862565193329,CatBoost,FLAML
6,,0.4176147208478584,5.244999,33.922799,0.4199862565193329,CatBoost,FLAML
7,,0.4197195844062536,4.373486,38.296285,0.4199862565193329,CatBoost,FLAML
8,,0.41862105732087435,5.954527,44.250811999999996,0.4199862565193329,CatBoost,FLAML
9,,0.42012012513211855,6.856749,51.107561,0.42012012513211855,CatBoost,FLAML
10,,0.4199862565193329,4.846888,55.954449,0.42012012513211855,CatBoost,FLAML
11,,0.42028278766099186,8.6984,64.652849,0.42028278766099186,CatBoost,FLAML
12,,0.41945220570233976,7.517139,72.169988,0.42028278766099186,CatBoost,FLAML
13,,0.41721852714412505,10.433561,82.603549,0.42028278766099186,CatBoost,FLAML
14,,0.41851273311966586,7.72701,90.330559,0.42028278766099186,CatBoost,FLAML
15,,0.41961949571867674,7.819552,98.150111,0.42028278766099186,CatBoost,FLAML
16,,0.4196100541280277,9.540176,107.690287,0.42028278766099186,CatBoost,FLAML
17,,0.41849572505016264,10.758271,118.44855799999999,0.42028278766099186,CatBoost,FLAML
18,,0.39464649645474736,6.843299,125.291857,0.42028278766099186,CatBoost,FLAML
19,,0.41897588095155003,7.493877,132.785734,0.42028278766099186,CatBoost,FLAML
20,,0.42024784699977974,8.346162,141.13189599999998,0.42028278766099186,CatBoost,FLAML
21,,0.4206663944093411,9.095006,150.226902,0.4206663944093411,CatBoost,FLAML
22,,0.41759718375540084,10.208762,160.435664,0.4206663944093411,CatBoost,FLAML
23,,0.41919854449395483,8.523988,168.959652,0.4206663944093411,CatBoost,FLAML
24,,0.4186078831229738,10.978854,179.93850600000002,0.4206663944093411,CatBoost,FLAML
25,,0.4217245585983187,7.805598,187.74410400000002,0.4217245585983187,CatBoost,FLAML
26,,0.4222067159218432,9.011963,196.75606700000003,0.4222067159218432,CatBoost,FLAML
27,,0.42106919250924907,7.813441,204.56950800000004,0.4222067159218432,CatBoost,FLAML
28,,0.42190055040519264,10.849283,215.41879100000006,0.4222067159218432,CatBoost,FLAML
29,,0.418886820497949,7.685675,223.10446600000006,0.4222067159218432,CatBoost,FLAML
30,,0.42067132551056446,8.66024,231.76470600000005,0.4222067159218432,CatBoost,FLAML
31,,0.41994782469185243,9.424062,241.18876800000004,0.4222067159218432,CatBoost,FLAML
32,,0.42002849438631235,7.254422,248.44319000000004,0.4222067159218432,CatBoost,FLAML
33,,0.4243097126960668,10.956,259.39919000000003,0.4243097126960668,CatBoost,FLAML
34,,0.42041071653976286,14.490312,273.88950200000005,0.4243097126960668,CatBoost,FLAML
35,,0.42379291209758757,8.107949,281.99745100000007,0.4243097126960668,CatBoost,FLAML
36,,0.4210288022412669,14.661052,296.65850300000005,0.4243097126960668,CatBoost,FLAML
37,,0.4228448241401411,7.958278,304.61678100000006,0.4243097126960668,CatBoost,FLAML
